nb_data_points nb_test_data_points input_dim teacher_size student_size output_dim init_range batch_size nb_AH_layer2 nb_AH_layer1 nb_epochs learning_rate feedback_scale nb_init nonlinearity modification_type initialization_type
250 100 169 50 50 1 1 250 42 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 45 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 47 0 100000 0.1 1 20 lin col uniform
250 100 169 50 50 1 1 250 50 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 1 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 3 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 5 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 7 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 9 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 11 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 14 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 16 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 18 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 20 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 22 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 24 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 25 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 27 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 29 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 31 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 33 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 35 0 100000 0.1 1 20 lin col uniform
250 100 182 37 37 1 1 250 37 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 1 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 2 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 4 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 5 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 6 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 8 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 9 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 10 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 13 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 14 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 16 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 17 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 18 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 20 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 21 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 22 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 24 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 25 0 100000 0.1 1 20 lin col uniform
250 100 192 27 27 1 1 250 27 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 0 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 1 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 2 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 3 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 4 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 5 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 6 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 7 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 8 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 9 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 10 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 11 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 12 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 13 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 14 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 15 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 16 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 17 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 18 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 19 0 100000 0.1 1 20 lin col uniform
250 100 199 20 20 1 1 250 20 0 100000 0.1 1 20 lin col uniform
